"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"232",1431,469409,"EDCS-30301403","HD058257",42,100,"] / T(ito) Loll[io(?)] / T(iti) f(ilio) Clau(dia) / Tarviso / mil(iti) leg(ionis) / XI C(laudiae) P(iae) F(idelis) / h(ic) s(itus) e(st)","------] / T(itus) Lolliu[s] / T(iti) f(ilius) Clau(dia) / Tarviso / mil(es) leg(ionis) / XI C(laudiae) p(iae) f(idelis) / h(ic) s(itus) e(st)","Titus Lollius Titi filius Claudia Tarviso miles legionis XI Claudiae piae fidelis hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, tria nomina, viri",44.0408,16.1994,1
"233",1432,469410,"EDCS-30301404","HD058264",42,100,"] C(aius) Sem[2]ius(?) / C(ai) f(ilius) Trom(entina) Se/[3]us Aq(uis) Sta[tiellis] / [3 l]eg(ionis) XI C(laudiae) P(iae) F(idelis) / [3 sign]ifer(?) [","------] C(aius) Sem[--]ius / [---] C(ai) f(ilius) Trom(entina) Se/[---]us Aq(uis) Sta(tiellis) / [--- l]eg(ionis) XI C(laudiae) p(iae) f(idelis) / [--- sign]ifer(?) [------?","Caius Sem ius Cai filius Tromentina Se us Aquis Statiellis legionis XI Claudiae piae fidelis signifer","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, tria nomina, viri",44.0408,16.1994,1
"234",1433,469411,"EDCS-30301405","HD058258",42,100,"]ERT/VLI[3]S Novar(ia) / mi[les] leg(ionis) XI C(laudiae) P(iae) F(idelis) / |(centuria) Cai Verecun(di) / an(norum) XXIIX stip(endiorum) / XXII[3]II[","------ T?]ert/ul(l)i[u]s Novar(ia) / m(iles) leg(ionis) XI C(laudiae) p(iae) f(idelis) / |(centuria) Cai Verecun(di) / an(norum) XXIIX stip(endiorum) / XXII t(estamento)(?) p(oni)(?) [i(usst)?]","Tertullius Novaria miles legionis XI Claudiae piae fidelis centuria Cai Verecundi annorum XXIIX stipendiorum XXII testamento poni iusst","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, praenomen et nomen, viri",44.0408,16.1994,1
"235",1434,469412,"EDCS-30301406","HD058275",9,42,"]II / [3 mil(iti)] leg(ionis) XI / [tess]erar(io) / [3] corni/[culario] leg(ati) Aug(usti) / [3] pio [","------]IL(?) / [--- mil(---)] leg(ionis) XI / [tess]erar(i--) [---] / [---] corni/[culari-- ---?] / leg(ati) Aug(usti) / [---]I(?)PIO[------","IL mil legionis XI tesserari corniculari legati Augusti IPIO","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, viri",44.0408,16.1994,1
"236",1435,469413,"EDCS-30301407","HD058267",10,100,"]I[3] / [3]O f(ilio) Sca[ptia 3] / [3]us Flore[ntia 3] / [3 m]il(es) leg(ionis) XXI [","------] / [---] Q(uinti) f(ilius) Scap(tia) [---] / [---]us Flore[ntia ---] / [--- m]il(es) leg(ionis) XI [------","Quinti filius Scaptia us Florentia miles legionis XI","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei","milites, viri",44.0408,16.1994,1
"237",1455,469433,"EDCS-30301428","HD058387",1,300,"] le<g=C>(ionis) / [3 si]bi / [","------] le&lt;g=C&gt;(ionis) / [--- si]bi / [------ ","le lt g gt ionis sibi","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum",NA,"Biskupija","milites",44.04085,16.199433,1
"238",1459,469437,"EDCS-32300039","HD028011",9,69,"Q(uintus) Gavius / Q(uinti) f(ilius) Arn(ensi) / Optatus / domo Brixel(lo) / mil(es) leg(ionis) XI / an(norum) XXXIII / stip(endiorum) XIII h(ic) s(itus) e(st)","Q(uintus) Gavius / Q(uinti) f(ilius) Arn(ensis) / Optatus / dom(o) Brixel(lo) / mil(es) leg(ionis) XI / an(norum) XXXIII / stip(endiorum) XIII h(ic) s(itus) e(st)","Quintus Gavius Quinti filius Arnensis Optatus domo Brixello miles legionis XI annorum XXXIII stipendiorum XIII hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Knin / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"239",1463,469441,"EDCS-32300043","HD058294",42,69,"]LLI[3] / [V]aleriani / mil(es) leg(ionis) XI / C(laudiae) P(iae) F(idelis) / ann(orum) XXXVII","[D(is)? M(anibus)?] / [- Va]leri / [V]aleriani / mil(itis) leg(ionis) XI / C(laudiae) p(iae) f(idelis) / ann(orum) XXXVII / [------","Dis Manibus Valeri Valeriani militis legionis XI Claudiae piae fidelis annorum XXXVII","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Knin / Burnum","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"240",1464,469442,"EDCS-32300044","HD058147",101,300,"]M[3] / [3] mil(es) c[oh(ortis) 3] / [3] ann(orum) [3] / [3]EIV[","------]M[---] / [---] mil(es) c[oh(ortis) ---] / [---] ann(orum) [---] / [---]eiu[------","M miles cohortis annorum eiu","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Burnum","Kistanje","milites, viri",44.0317,15.9936,1
"241",1465,469443,"EDCS-32300045","HD058149",101,300,"m]il(es) coh(ortis) [3] / [3]EANN[","------ m]il(es) coh(ortis) [---] / [---? p(iae)] f(idelis) ann(orum) [------","miles cohortis piae fidelis annorum","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Burnum","Kistanje","milites, viri",44.0317,15.9936,1
"242",1484,469462,"EDCS-08500502","HD000695",151,300,"I(ovi) O(ptimo) M(aximo) C(ohortali) / Aur(elius) Lavius / et Ae(lius) Tito / l(ibentes) p(osuerunt)","I(ovi) O(ptimo) M(aximo) C(ohortali) / Aur(elius) Lavius / et Ae(lia) Tito / l(ibentes) p(osuerunt)","Iovi Optimo Maximo Cohortali Aurelius Lavius et Aelia Tito libentes posuerunt","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Kolovrat / Municipium Splonistarum",NA,"Prijepolje","tria nomina, viri",43.3691604,19.626587,1
"243",1486,469464,"EDCS-31200893","HD062111",151,300,"D(ianae) A(ugustae) s(acrum) / T(itus) Aur(elius) Satur/ninus eq(ues) R(omanus) / ex v(oto) l(ibens) p(osuit) / dea virago Delia / votum faventi numine / quod [exigor(?)] felix ago / l(ibens) p(osuit) // OC[3]cus","D(ianae) A(ugustae) s(acrum) / T(itus) Aur(elius) Satur/ninus eq(ues) R(omanus) / ex v(oto) l(ibens) p(osuit) / dea virago Delia / votum faventi numine / quod [exigor?] felix ago l(ibens) p(osui) // O(?)C(?)[---]cus","Dianae Augustae sacrum Titus Aurelius Saturninus eques Romanus ex voto libens posuit dea virago Delia votum faventi numine quod exigor felix ago libens posui OC cus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Kolovrat / Municipium Splonistarum",NA,"Prijepolje","ordo equester, tria nomina, viri",43.3691604,19.626587,1
"244",1491,469469,"EDCS-10100673","HD033991",201,300,"I(ovi) C(onservatori?) s(acrum) / Maximus / ex vot(o) / lib(ens) p(osuit) pro / suis omnibus","I(ovi) C(ohortali?) s(acrum) / Maximus / ex vot(o) / lib(ens) p(osuit) pro / suis omnib/us","Iovi Cohortali sacrum Maximus ex voto libens posuit pro suis omnibus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Kolovrat / Municipium Splonistarum",NA,"Prijepolje","nomen singulare, viri",43.3691604,19.626587,1
"245",1528,469506,"EDCS-28400325","HD043630",151,300,"D(is) M(anibus) s(acrum) / Pardalati / P(ublia) Qu(i)eta / <c=QV>onserva / qui vi{c}xi(t) a(nnos) XL","D(is) M(anibus) s(acrum) / Pardalati / p(osuit) Queta / quonserva(!) / qui vicxi(t)(!) a(nnos) XL","Dis Manibus sacrum Pardalati posuit Queta quonserva qui vicxit annos XL","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Korcula / Nigra Corcyra","Nigra Corcyra, insula","Smokvica","mulieres, nomen singulare, praenomen et nomen, servi/servae",42.945,17.1099,1
"246",1576,469557,"EDCS-28400381","HD051046",1,100,"L(ucius) Trebius Pau/lus vetera/nus leg(ionis) VIII / Aug(ustae) t(estamento) f(ieri) i(ussit)","L(ucius) Trebius Pau/lus vetera/nus leg(ionis) VIII / Aug(ustae) t(estamento) f(ieri) i(ussit)","Lucius Trebius Paulus veteranus legionis VIII Augustae testamento fieri iussit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Krk, Otok / Curictae","Fulfinum","Omišalj","milites, tria nomina, viri",45.204,14.5441,1
"247",1607,469589,"EDCS-31900308","HD058392",101,200,"]/eti eq(uitis) coh(ortis) I[3] / tur(ma) Valeri [nat(ione)] / D<a=E>lm(ata) an[n(orum)] / [3 stip(endiorum)] / XXV V[a]ler(ius) [3] / et Valeria M[3] / [et M]amilia(?) inge[nua(?)","------] // E(?)ti eq(uitis) coh(ortis) I [---] / tur(ma) Valeri [nat(ione)] / Delm(ata) an[n(orum)] / [--- stip(endiorum)] / XXV V[a]ler(ius) [---] / E(?)t Valeria M[---] / [et M?]amilia Inge[nua?] / [------","Eti equitis cohortis I turma Valeri natione Delmata annorum stipendiorum XXV Valerius Et Valeria M et Mamilia Ingenua","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Kutac",NA,"Ljubuški","milites, mulieres, viri",43.2007125,17.5120379,1
"248",1616,469598,"EDCS-28400307","HD060591",1,100,"] / Maxi[mus] / miles le[g(ionis)] / VIII Au[g(ustae)] / mil(itavit) a[nnos","------] / Maxi[mus] / miles le[g(ionis)] / VIII Au[g(ustae)] / mil(itavit) a[nn(os)] / [------","Maximus miles legionis VIII Augustae militavit annos","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","milites, viri",45.0949,14.1232,1
"249",1617,469599,"EDCS-28400308","HD061820",14,69,"]VIII[3]I / L(ucius) Veratius L(uci) f(ilius) / Cla(udia) Otho mil(es) / [l]eg(ionis) XI an(norum) XX / d(edicavit?)","[---]VIII[--]I / L(ucius) Veratius L(uci) f(ilius) / Cla(udia) Otho mil(es) / [l]eg(ionis) XI an(norum) XX / d(edicavit?)","VIII I Lucius Veratius Luci filius Claudia Otho miles legionis XI annorum XX dedicavit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","milites, tria nomina, viri",45.0949,14.1232,1
"250",1618,469600,"EDCS-28400309","HD061817",101,150,"]VS Hoste/ces(?) f(ilius?) Volso hic / [mi]les in S<y=V>ria d[ecessit] / Titius fratri fecit","[---]us Hostid[u]/ces(?) f(ilius) Volso hic / LES in S&lt;y=V&gt;ria D(---) / Titius fratri fecit ","us Hostiduces filius Volso hic LES in S lt y gt ria D Titius fratri fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","milites, nomen singulare, viri",45.0949,14.1232,1
"251",1659,469641,"EDCS-10000797","HD024771",201,300,"Marti / [d]eo s(acrum) Sur[us] / mil(es) leg(ionis) VIII A[ug(ustae)] / v(otum) l(ibens) p(osuit)","Marti / [-] Tos(sius)(?) Sur[a](?) / mil(es) leg(ionis) VIII A[ug(ustae)] / v(otum) l(ibens) p(osuit)","Marti Tossius Sura miles legionis VIII Augustae votum libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Letka / Delminium","Delminium","Tomislavgrad","milites, nomen singulare, viri",43.7183,17.2302,1
"252",1669,469651,"EDCS-32201011","HD052429",151,250,"[I]ovi Iuno/ni Miner/vae M(arcus) Ulp(ius) / Canius be(ne)f(iciarius) / co(n)s(ularis) leg(ionis) I Ad/iut(ricis) v(otum) s(olvit) l(ibens) m(erito)","[I]ovi Iuno/ni Miner/vae M(arcus) Ulp(ius) / Canius be(neficiarius) / co(n)s(ularis) leg(ionis) I ad/iut(ricis) v(otum) s(olvit) l(ibens) m(erito)","Iovi Iunoni Minervae Marcus Ulpius Canius beneficiarius consularis legionis I adiutricis votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Lijesce / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333,1
"253",1670,469652,"EDCS-32100155","HD052458",131,250,"I(ovi) O(ptimo) M(aximo) / e[t] Marti / M(arcus) Ulp(ius) Vitalis / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) / X G(eminae) v(otum) s(olvit) l(ibens) m(erito)","I(ovi) O(ptimo) M(aximo) / e[t](?) Marti / M(arcus) Ulp(ius) Vitalis / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) / X g(eminae) v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo et Marti Marcus Ulpius Vitalis beneficiarius consularis legionis X geminae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Lijesce / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333,1
"254",1671,469653,"EDCS-32201024","HD052438",171,300,"I(ovi) O(ptimo) [M(aximo)] / I(unoni) M(inervae) Fla[vius] / [1]AV[3]I[3] / leg(ionis) X[3] / [2] leg(ionis) XI[3] / v(otum) s(olvit) l(ibens) [m(erito)]","I(ovi) O(ptimo) [M(aximo)] / I(unoni) M(inervae) Fl(avius) M[---] / [--]AV[--- b(ene)f(iciarius)? co(n)s(ularis)?] / [l]eg(ionis) X[---] / [--] |(centurio)(?) leg(ionis) XI[---] / v(otum) s(olvit) l(ibens) [m(erito)]","Iovi Optimo Maximo Iunoni Minervae Flavius M AV beneficiarius consularis legionis X centurio legionis XI votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Lijesce / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333,1
"255",1673,469655,"EDCS-10100525","HD030042",101,270,"Marti Aug(usto) / Iul(ius) Longin(us) b(ene)f(iciarius) co(n)s(ularis) ex le(gione) / V Macedon(ica) / v(otum) s(olvit) l(ibens) m(erito)","Marti Aug(usto) / Iul(ius) Longin(us) / b(ene)f(iciarius) co(n)s(ularis) ex le(gione) / V Macedon(ica) / v(otum) s(olvit) l(ibens) m(erito)","Marti Augusto Iulius Longinus beneficiarius consularis ex legione V Macedonica votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Lijesce / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333,1
"256",1674,469656,"EDCS-30301358","HD055089",131,200,"M(arcus) Nasidius / Secundus dec(urio) / mun(icipii) vet(eranus) b(ene)f(iciarius) / c[o(n)s(ularis)] leg(ionis) X G(eminae) v(ivus) f(ecit) / [s]ibi et Nasidi[o] / Rufi[n]o fil(io) an(norum) XX / e[t","M(arcus) Nasi[d]i[u]s / Se[c]undus dec(urio) / mun(icipii) vet(eranus) [b(ene)]f(iciarius) / c[o(n)s(ularis)] leg(ionis) X g(eminae) v(ivus) f(ecit) / [s]ibi Nasidi[o] / Rufi[n]o fil(io) an(norum) XX / e[t ---] / [------","Marcus Nasidius Secundus decurio municipii veteranus beneficiarius consularis legionis X geminae vivus fecit sibi Nasidio Rufino filio annorum XX et","epitaph","epitaph","altar","Dalmatia","Dalmatia","Lipa / Delminium",NA,"Livno","milites, ordo decurionum, tria nomina, viri",43.871,16.7779,1
"257",1729,469712,"EDCS-30600566","HD058381",1,41,"L(ucius) Herenni/us L(uci) f(ilius) Pap(iria) / M<y=U>liade / vet(eranus) leg(ionis) VII / an(norum) LX sti(pendiorum) / XXX h(ic) s(itus) e(st)","L(ucius) Herenni/us L(uci) f(ilius) Pap(iria) / Muliade(!) / vet(eranus) leg(ionis) VII / an(norum) LX sti(pendiorum) / XXX h(ic) s(itus) e(st)","Lucius Herennius Luci filius Papiria Muliade veteranus legionis VII annorum LX stipendiorum XXX hic situs est","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški, bei","milites, praenomen et nomen, viri",43.1818,17.5271,1
"258",1730,469713,"EDCS-30600567","HD058382",101,200,"M(arcus) Pla(etorius) P() / miles c(o)ho(r)tis / VIII vol(untariorum) / |(centuria) Artani Marce/lli Noni Valentis / |(centuria) ea{s}dem Nonio / Valenti bene me/renti titulum posu(it) / annorum XXX sti(pendiorum) VII","M(arcus) Plae(torius) P(---) / miles c(o)ho(r)tis / VIII vol(untariorum) / |(centuria) Artani Marce/lli Noni Valentis / |(centuria) ea{s}dem Nonio / Valenti bene me/renti titulum posu(it) / annorum XXX sti(pendiorum) VII","Marcus Plaetorius P miles cohortis VIII voluntariorum centuria Artani Marcelli Noni Valentis centuria easdem Nonio Valenti bene merenti titulum posuit annorum XXX stipendiorum VII","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste",NA,"Ljubuški","milites, tria nomina, viri",43.1904758,17.540558,1
"259",1731,469714,"EDCS-30600568","HD058363",1,150,"Primus Titi / f(ilius) tubicen do(mo) / Caturix mil(es) / coh(ortis) III Alp(inorum) / an(norum) XLIIX st/ip(endiorum) XXIII h(ic) s(itus) e(st) / t(estamento) f(ieri) i(ussit) L(ucius?) optio / et Tullius ve/ter(anus) h(eredes) p(osuerunt)","Primus Tit{t}i / f(ilius) tubicen do(mo) / Caturix mil(es) / coh(ortis) III Alp(inorum) / an(norum) XLIIX st/ip(endiorum) XXIII h(ic) s(itus) e(st) / t(estamento) f(ieri) i(ussit) L(ucius) optio / et Tullius ve/ter(anus) h(eredes) p(osuerunt)","Primus Titti filius tubicen domo Caturix miles cohortis III Alpinorum annorum XLIIX stipendiorum XXIII hic situs est testamento fieri iussit Lucius optio et Tullius veteranus heredes posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste",NA,"Ljubuški","milites, nomen singulare, viri",43.1904758,17.540558,1
"260",1736,469719,"EDCS-31900305","HD058380",1,41,"L(ucius) Domitius L(uci) f(ilius) A<n=II>(iensi) / Aquila vet(eranus) leg(ionis) VII / domo Myliada(!) / stip(endiorum) XXXIII vi(vus) fe[c(it)] sib(i) / et C(aio) Domitio [L(uci) f(ilio)] A[n(iensi)] / [A]qui[l]ino mil(iti) [le]g(ionis) V[II] / stip(endiorum) XX h(onesta) m(issione) [m(isso) 3] / [6] / [6] / [3]A[3] / [3]V[3] fecit","L(ucius) Domitius L(uci) f(ilius) Ann(iensi) / Aquila vet(eranus) leg(ionis) VII / domo Myliada(!) / stip(endiorum) XXXIII vi(vus) fe[cit] sib(i) / et C(aio) Domitio [---] An(iensi) / [A]qui[l]ino(?) mil(iti) [l]eg(ionis) V[II] / [s]tip(endiorum) XX h(onesta) m(issione) [---] / [------] / [------] / [---]A[---] / [---]V[---]","Lucius Domitius Luci filius Anniensi Aquila veteranus legionis VII domo Myliada stipendiorum XXXIII vivus fecit sibi et Caio Domitio Aniensi Aquilino militi legionis VII stipendiorum XX honesta missione A V","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški","milites, tria nomina, viri",43.1818,17.5271,1
"261",1742,469725,"EDCS-10000216","HD021619",14,37,"[Divo] Augusto et / [T]i(berio) Caes[a]ri Aug(usti) f(ilio) Aug(usto) / sa[cr]um / veterani pagi Scunastic(i) / quibus colonia Naronit(anorum) / agros dedit // Divo Augusto et / Ti(berio) Caesari Aug(usti) f(ilio) Aug(usto) / sacrum / veterani pagi Scunast(ici) / quibus colon(ia) Naronit(anorum) / agros dedit","[Divo] Augusto et / [T]i(berio) Caes[a]ri Aug(usti) f(ilio) Aug(usto) / sa[cr]um / veterani pagi Scunastic(i) / quibus colonia Naronit(ana) / agros dedit // Divo Augusto et / Ti(berio) Caesari Aug(usti) f(ilio) Aug(usto) / sacrum / veterani pagi Scunast(ici) / quibus colon(ia) Naroni(tana) / agros dedit","Divo Augusto et Tiberio Caesari Augusti filio Augusto sacrum veterani pagi Scunastici quibus colonia Naronitana agros dedit Divo Augusto et Tiberio Caesari Augusti filio Augusto sacrum veterani pagi Scunastici quibus colonia Naronitana agros dedit","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški","Augusti/Augustae, milites, viri",43.1818,17.5271,1
"262",1743,469726,"EDCS-10000218","HD021799",1,100,"Betulo Karo/nis f(ilius) domo / Eguius mil(es) / coh(ortis) III Alp(inorum) / an(norum) XL stip(endiorum) XXII / h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / Valerius sig(nifer) / h(eres) p(osuit)","Betulo Karo/nis f(ilius) domo / Eguius mil(es) / coh(ortis) III Alp(inorum) / an(norum) XL stip(endiorum) XXII / h(ic) s(itus) e(st) t(estamento) f(ieri) i(ussit) / Valerius sig(nifer) / h(eres) p(osuit)","Betulo Karonis filius domo Eguius miles cohortis III Alpinorum annorum XL stipendiorum XXII hic situs est testamento fieri iussit Valerius signifer heres posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški","milites, nomen singulare, viri",43.1818,17.5271,1
"263",1744,469727,"EDCS-10000219","HD021802",1,100,"[6] / equ(es) c(o)ho(rtis) III / Alpin(a)e domo / Vercianus an(norum) / XXXVIII stip(endiorum) XIII / t(estamento) f(ieri) i(ussit) h(eres) p(osuit) h(ic) s(itus) e(st)","------] / equ(es) c(o)ho(rtis) I[II] / Alpin(a)e domo / Vercianus an(norum) / XXXVIII stip(endiorum) XIIII / t(estamento) f(ieri) i(ussit) h(eres) p(osuit) h(ic) s(itus) e(st)","eques cohortis III Alpinae domo Vercianus annorum XXXVIII stipendiorum XIIII testamento fieri iussit heres posuit hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški","milites, viri",43.1818,17.5271,1
"264",1745,469728,"EDCS-08901077","HD004479",14,37,"L(ucius) Gavius L(uci) f(ilius) Pub(lilia) Ve/rona vet(eranus) leg(ionis) XV se / vivo fecit / et M(arco) Gavio fratri / et liberto Hilaro","L(ucius) Gavius L(uci) f(ilius) Pub(lilia) Ve/rona vet(eranus) leg(ionis) XV se / vivo fecit / et M(arco) Gavio fratri / et liberto Hilaro","Lucius Gavius Luci filius Publilia Verona veteranus legionis XV se vivo fecit et Marco Gavio fratri et liberto Hilaro","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški","liberti/libertae, milites, nomen singulare, praenomen et nomen, viri",43.1818,17.5271,1
"265",1763,469746,"EDCS-30800074","HD043449",151,300,"D(is) M(anibus) / C(aius) Iulius Maxi/mus veter(anus) / coh(ortis) I Belg(arum) / v(ivus) f(ecit) / sib(i) e<t=D> Avil(iae) / Amabili co/niugi su(a)e","D(is) M(anibus) / C(aius) Iulius Maxi/mus veter(anus) / coh(ortis) I Belg(arum) / v(ivus) f(ecit) / sib(i) ed(!) Avil(liae) / Amabili co/niugi su(a)e","Dis Manibus Caius Iulius Maximus veteranus cohortis I Belgarum vivus fecit sibi ed Avilliae Amabili coniugi suae","epitaph","epitaph","stele","Dalmatia","Dalmatia","Makljenovac",NA,"Doboj","milites, mulieres, tria nomina, viri",44.7072623,18.0640574,1
"266",1767,469750,"EDCS-32500156","HD052633",101,200,"]m[u]s tr[i]b(unus) / [c]oh(ortis) eius[d]em / [p]raef(ectus) coh(ortis) I Fl(aviae) / [His]pano[r]um","------] / [---]m[u]s(?) tr[i]b(unus)(?) / [c]oh(ortis) eius[d]em / [p]raef(ectus) coh(ortis) I Fl(aviae) / [Hi]spano[r]um","mus tribunus cohortis eiusdem praefectus cohortis I Flaviae Hispanorum","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Makljenovac",NA,"Doboj","milites, ordo equester, viri",44.7072623,18.0640574,1
"267",1769,469752,"EDCS-32201031","HD058562",1,300,"D(is) M(anibus) / Septimio A[3] / vet<e=F>erano v[ixit] / an(nos) LII Titia [3] / [m]arito pie[ntis]/[si]mo et si[bi] / [3]C[3] / [3]R[","D(is) M(anibus) // Septimio A[---]/ vet&lt;e=F&gt;rano v[ixit] / an(nos) LII Titia [---] / [m]arito pie[ntis]/[si]mo et si[bi] / [---]C[---] / [---]B[------ ","Dis Manibus Septimio A vet lt e gt rano vixit annos LII Titia marito pientissimo et sibi C B","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Makljenovac",NA,"Doboj","milites, mulieres, tria nomina, viri",44.7072623,18.0640574,1
"268",1770,469753,"EDCS-10100499","HD033756",1,300,"] Prim[3] / [3] o(ptio) leg(ionis) [3] / [3]ini[3] / [3]o","------] / Prim[---] / [---] o(ptio) leg(ionis) [---] / [---]ini [---] / [---]o","Prim optio legionis ini o","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Makljenovac",NA,"Doboj","milites, viri",44.7072623,18.0640574,1
"269",1804,469794,"EDCS-41600118","HD061432",101,170,"[D(is)] M(anibus) s(acrum) / [3] dec(urioni?) II vix(it) an(nos) LV / [3]nt a<d=T>fines et v(ivus?) pia/[3]re faciendum / [3]unt h(ic) s(itus?) / [3] statuam de su[o 3] / [posu]it","[D(is)] M(anibus) s(acrum) / [---] dec(urioni?) II(viro?) vix(it) an(nos) LV / [---]NT(?) atfines(!) et V(---) IPA[-](?) / [---]RE faciendum / [---]V(?) A(?)NTI(?) H(---) S(---) [-](?) / [---] statuam de su[o] / [---]it","Dis Manibus sacrum decurioni II viro vixit annos LV NT atfines et V IPA RE faciendum V ANTI H S statuam de suo it","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Margegaj",NA,"Tropojë","milites, ordo decurionum",42.3723673,20.0772378,1
"270",1826,469816,"EDCS-56900115","HD056711",1,100,"Leg(io?) XX [","------] / leg(io-) XX [---] / [------","legio XX",NA,NA,NA,"Dalmatia","Dalmatia","Metkovic / Narona","Narona","Metković","milites",43.0801,17.625,1
"271",1827,469817,"EDCS-56900117","HD056720",101,300,"]I offi[cialis(?)3] / [3 s]tation(is) b(eneficiarius) [3] / [3] vivus [3] / [3]V[","------](?) / [---]I(?) offi[cialis ---] / [--- s]tation(is) b(eneficiarius) [---] / [---] vivus [---] / [---]V[---] / [------?","I officialis stationis beneficiarius vivus V","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Metkovic / Narona","Narona","Metković","milites, officium/professio, viri",43.0801,17.625,1
