"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"399",1927,469916,"EDCS-28400238","HD060371",1,150,"C(aio) Licinio / Thalamo / [3]urus / [","C(aio) Licinio / Thalamo / [---]urus / [------","Caio Licinio Thalamo urus","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Nin / Aenona","Aenona","Nin","tria nomina, viri",44.2435,15.1842,1
"400",1988,469980,"EDCS-31400322","HD058262",201,400,"Militia insigni raptus tri/eteride sexta sedibus his / situs est miserabilis Heli/[odo]rus / Heliodorus et C[3]/tiane parentes miseri fe[cerunt]","Militia in[s]igni raptus tri/eteride sexta sedibus his / situs est miserabilis Heli/[odo]rus / Heliodorus et C(?)I(?)I(?)/tian(a)e parentes miseri fe[cerunt]","Militia insigni raptus trieteride sexta sedibus his situs est miserabilis Heliodorus Heliodorus et CIItianae parentes miseri fecerunt","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Novi Grad",NA,"Novi Grad","milites, mulieres, nomen singulare, viri",45.0492984,16.3760681,1
"401",2000,469992,"EDCS-03000738","HD039963",14,50,"[Div]o Aug(usto) et [Rom(ae)] / sacru[m]","[Div]o Aug(usto) et [Romae] / sacru[m] // [Ara]m Geni[o -]/[--- A]ugustam / [coh(ors)? Ga?]llica vol(untariorum?) / [------](?)","Divo Augusto et Romae sacrum Aram Genio Augustam cohors Gallica voluntariorum","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Omis / Almissa / Oneum / Onaeum","Oneum","Omiš",NA,43.4422,16.7019,1
"402",2008,470000,"EDCS-10100919","HD034313",1,300,"] veterano legionis XXII Primigeniae [","------] veterano legionis XXII Primigeniae [------","veterano legionis XXII Primigeniae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Omis / Almissa / Oneum / Onaeum",NA,"Omiš","milites, viri",43.4447124,16.6913309,1
"403",2059,470056,"EDCS-31400316","HD058526",1,300,"]O[3] / Prim[3] / [3]et de[f]/[un]c(to?) an[n(orum)] / [3]stu[","------]r(ano?) c(?)[oh(ortis)] / [---?] primae / [pra?]et(oriae?) def[u]/[n]c(to) an(norum) [---] / [---?]stu[------","rano cohortis primae praetoriae defuncto annorum stu","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Otinovci / Ad Matricem / Delminium",NA,"Kupres",NA,43.9793723,17.3082922,1
"404",2066,470063,"EDCS-30400606","HD055277",151,300,"I(ovi) O(ptimo) M(aximo) / Iul(ius) Sexti/lius b(eneficiarius) co(n)s(ularis) / <e=L>x leg(ione) XIIII / Gem(ina) / v(otum) s(olvit) l(ibens) m(erito)","I(ovi) O(ptimo) M(aximo) / Iul(ius) Sexti/lius b(eneficiarius) co(n)s(ularis) / &lt;e=L&gt;x leg(ione) XIIII / gem(ina) / [v(otum) s(olvit) l(ibens) m(erito)] ","Iovi Optimo Maximo Iulius Sextilius beneficiarius consularis lt e gt x legione XIIII gemina votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Otocac / Ottoschatz / Avendo","Avendo","Otočac","milites, tria nomina, viri",44.92,15.1447,1
"405",2074,470071,"EDCS-31400640","HD051053",171,300,"D(is) M(anibus) // Aurel(ius) Super vete/ranus ex leg(ione) VIII Aug(usta) / memoriam sibi / viv(u)s et Ver(a)e co(n)/iugi Maximinae / et Victorino fili(i)s / nostris filiam / defunctam vi/xit annos XXVIII","D(is) M(anibus) // Aurel(ius) Super vete//ranus ex leg(ione) VIII Aug(usta) / memoriam sibi / viv(u)s et Ver(a)e con/iugi Maximinae / et Victorino fili(i)s / nostris filiam(!) / diffunctam(!) vi/xit annos XXVIII","Dis Manibus Aurelius Super veteranus ex legione VIII Augusta memoriam sibi vivus et Verae coniugi Maximinae et Victorino filiis nostris filiam diffunctam vixit annos XXVIII","epitaph","epitaph","stele","Dalmatia","Dalmatia","Pazaric",NA,"Hadžići","milites, mulieres, nomen singulare, tria nomina, viri",43.7874012,18.1520712,1
"406",2085,470082,"EDCS-31400259","HD051319",171,300,"[D(is)] M(anibus) / Aurelio / Vero dec(urioni) / municipi(i) / Rideri mil(iti) leg(ionis) / XI Cl(audiae) P(iae) F(idelis) milit(avit) / ann(os) / [3 vixit] / ann(os) XXV Au[re]/li Varro et Can/dida parent(es)","[D(is)] M(anibus) / Aurelio / Vero dec(urioni) / municipi(i) / Rideri mil(iti) leg(ionis) / XI Cl(audiae) p(iae) f(idelis) milit(avit) / [------ // ------] / ann(os) XXV Aur[e]/li(i) Varro et Can/dida parent(es)","Dis Manibus Aurelio Vero decurioni municipii Rideri militi legionis XI Claudiae piae fidelis militavit annos XXV Aurelii Varro et Candida parentes","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Perun","Pituntium","Podstrana, bei","milites, mulieres, ordo decurionum, tria nomina, viri",43.4741,16.5681,1
"407",2115,470114,"EDCS-31200894","HD059845",1,300,"I(ovi) C(o)ho(rtali) / s(acrum) / M(arcus) Aemil(ius) / Antonius / v(oto) l(ibens) p(osuit)","I(ovi) C(o)ho(rtali) / s(acrum) / M(arcus) Aemil(ius) / Antonius / v(oto) l(ibens) p(osuit)","Iovi Cohortali sacrum Marcus Aemilius Antonius voto libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","tria nomina, viri",43.3424,19.3204,1
"408",2129,470129,"EDCS-31900226","HD054628",194,194,"I(ovi) O(ptimo) M(aximo) s(acrum) / P(ublius) Ael(ius) Fusci/nus mil(es) leg(ionis) / I Ad(iutricis) b(ene)f(iciarius) co(n)s(ularis) / Imp(eratore) L(ucio) Sept(imio) Severo / Pert(inaci) Aug(usto) et Albi(no) Caes(are) / co(n)s(ulibus) v(otum) l(ibens) m(erito) p(osuit)","I(ovi) O(ptimo) M(aximo) s(acrum) / P(ublius) Ael(ius) Fusci/nus mil(es) leg(ionis) / I ad(iutricis) b(ene)f(iciarius) co(n)s(ularis) / Imp(eratore) L(ucio) Sept(imio) Severo / Pert(inace) Aug(usto) et Albi(no) Caes(are) / co(n)s(ulibus) v(otum) l(ibens) m(erito) p(osuit)","Iovi Optimo Maximo sacrum Publius Aelius Fuscinus miles legionis I adiutricis beneficiarius consularis Imperatore Lucio Septimio Severo Pertinace Augusto et Albino Caesare consulibus votum libens merito posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","milites, tria nomina, viri",43.3424,19.3204,1
"409",2130,470130,"EDCS-29900107","HD033993",201,300,"I(ovi) O(ptimo) M(aximo) / C(o)hort(ali) / Aur(elius) La/vius ex / v(oto) l(ibens) p(osuit)","I(ovi) O(ptimo) M(aximo) / C(o)hort(ali) / Aur(elius) La/utus ex / v(oto) l(ibens) p(osuit)","Iovi Optimo Maximo Cohortali Aurelius Lautus ex voto libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum",NA,"Prijepolje","tria nomina, viri",43.3565611,19.3584715,1
"410",2136,470136,"EDCS-10000185","HD021891",101,200,"Serapidi / et Isidi M(arcus) / Ulp(ius) Gellia/nus eq(ues) R(omanus) / cur(ator) Arben/si(um) Met(u)lensi(um) / Splonista(rum) / Malvesati(um)","Serapidi / et Isidi M(arcus) / Ulp(ius) Gellia/nus eq(ues) R(omanus) / cur(ator) Arben/si(um) Met(u)lensi(um) / Splonista(rum) / Malvesati(um)","Serapidi et Isidi Marcus Ulpius Gellianus eques Romanus curator Arbensium Metulensium Splonistarum Malvesatium","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","ordo decurionum, ordo equester, tria nomina, viri",43.3424,19.3204,1
"411",2140,470140,"EDCS-10000617","HD011494",201,300,"Deae <S=X>an(c)t(a)e / Nemesi et Geni/o municipi(i) Fl(avius) / Saturninus / {b}b(ene)f(iciarius) co(n)s(ularis) leg(ionis) XI Cl(audiae) / lib{i}e(n)s posuit","Deae xan(c)t(a)e(!) / Nemesi et Geni/o municipi(i) Fl(avius) / Saturninus / {b}b(ene)f(iciarius) co(n)s(ularis) leg(ionis) XI Cl(audiae) / libies(!) posuit","Deae xanctae Nemesi et Genio municipii Flavius Saturninus bbeneficiarius consularis legionis XI Claudiae libies posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","milites, tria nomina, viri",43.3424,19.3204,1
"412",2141,470141,"EDCS-10000618","HD008227",151,250,"D(is) M(anibus) s(acrum) / T(ito) Aurel(io) Aplini / vet(e)r(ano) q(ui) v(ixit) a(nnos) LXX / et Aur(eliae) Vendoni / coniugi T(itus) Aur(elius) / Turus p(arentibus) p(ientissimis) p(osuit)","D(is) M(anibus) s(acrum) / T(ito) Aurel(io) Aplini / vet(e?)r(ano?) q(ui) v(ixit) a(nnos) LXX / et Aur(eliae) Vendoni / coniugi T(itus) Aur(elius) / Turus p(arentibus) p(iissimis) p(osuit)","Dis Manibus sacrum Tito Aurelio Aplini veterano qui vixit annos LXX et Aureliae Vendoni coniugi Titus Aurelius Turus parentibus piissimis posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","milites, mulieres, tria nomina, viri",43.3424,19.3204,1
"413",2145,470145,"EDCS-10000622","HD008224",151,300,"D(is) M(anibus) s(acrum) / Aulo Gab/lio Liberali / q(ui) v(ixit) a(nnos) XXIIX / Fl(avius) Aper / b(ene)f(iciarius) co(n)s(ularis) / m(emoriam) p(osuit)","D(is) M(anibus) s(acrum) / Aulo Gab/lio Liberali / q(ui) v(ixit) a(nnos) XXIIX / Fl(avius) Aper / b(ene)f(iciarius) co(n)s(ularis) / m(emoriam) p(osuit)","Dis Manibus sacrum Aulo Gablio Liberali qui vixit annos XXIIX Flavius Aper beneficiarius consularis memoriam posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","milites, tria nomina, viri",43.3424,19.3204,1
"414",2150,470150,"EDCS-10000627","HD033848",170,300,"[D(is)] M(anibus) s(acrum) / Raoniae Au/tumnae q(uae) v(ixit) / a(nnos) XL Scard(onitanae) / Asidonius / Vitellianu/s |(centurio) c(o)h(ortis) II mil(iariae) / c(oniugi) c(arissimae) p(osuit)","[D(is)] M(anibus) s(acrum) / Ratoniae Au/tumnae q(uae) v(ixit) / a(nnos) XL Scard(onitanae) / Asidonius / Vitellianu/s |(centurio) coh(ortis) II mil(liariae) / c(oniugi) c(arissimae) p(osuit)","Dis Manibus sacrum Ratoniae Autumnae quae vixit annos XL Scardonitanae Asidonius Vitellianus centurio cohortis II milliariae coniugi carissimae posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","milites, mulieres, tria nomina, viri",43.3424,19.3204,1
"415",2172,470172,"EDCS-10100697","HD007905",201,300,"D(is) M(anibus) s(acrum) / Aur(elia) Vendo / s(ibi) viva p(osuit) / et Aur(elio) Ma/ximo mi/liti filio / q(ui) (!) an(nos) XXV","D(is) M(anibus) s(acrum) / Aur(elia) Vendo / s(ibi) viva p(osuit) / et Aur(elio) Ma/ximo mi/liti filio / q(ui vixit) an(nos) XXV","Dis Manibus sacrum Aurelia Vendo sibi viva posuit et Aurelio Maximo militi filio qui vixit annos XXV","epitaph","epitaph","stele","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","mulieres, tria nomina, viri",43.3424,19.3204,1
"416",2174,470174,"EDCS-10100702","HD034013",251,300,"D(is) M(anibus) / Ae(lio) Felicia/no mi(liti) le(gionis) / XIII Ge(minae) q(ui) v(ixit) a(nnos) / XXV filio / dul(cissimo) Maxi/mus et Fi/rma p(arentes)","D(is) M(anibus) / Ae(lio) Felicia/no mi(liti) le(gionis) / XIII ge(minae) q(ui) v(ixit) a(nnos) / XXV filio / dul(cissimo) Maxi/mus et Fi/rma(?) p(arentes)","Dis Manibus Aelio Feliciano militi legionis XIII geminae qui vixit annos XXV filio dulcissimo Maximus et Firma parentes","epitaph","epitaph","stele","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","milites, mulieres, nomen singulare, tria nomina, viri",43.3424,19.3204,1
"417",2189,470190,"EDCS-28400292","HD014821",1,100,"[A]cilia L(uci) f(ilia) Quincta v(iva) f(ecit) s(ibi) et Se[x(to)] / [A]quillio viro suo h(eredi) [et] / [L(ucio?)] Aquillio Sex(ti) f(ilio) [C]la(udia) Longo f(ilio) de[c(urioni)","[A]cilia L(uci) f(ilia) Quincta v(iva) f(ecit) s(ibi) et Se[x(to)] / [A]quillio viro suo h(eredi) [et] / [L(ucio)] Aquillio Sex(ti) f(ilio) [C]la(udia) Longo f(ilio) de[c(urioni) ---]","Acilia Luci filia Quincta viva fecit sibi et Sexto Aquillio viro suo heredi et Lucio Aquillio Sexti filio Claudia Longo filio decurioni","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Plomin / Flanona","Flanona","Kršan","milites, mulieres, ordo decurionum, praenomen et nomen, tria nomina",45.1382,14.1801,1
"418",2207,470208,"EDCS-28400249","HD061267",171,300,"D(is) M(anibus) / Aur(elio) Quinto / an(norum) XXXV et / Fl(avia) Q[u]i[et]a V / m(a)r(i)to / [","D(is) M(anibus) / Aur(elio) Quinto / an(norum) XXX vet(erano) / Fl(avia) Q&lt;u&gt;ie&lt;t=I&gt;a(?) {V}(?) / marito ","Dis Manibus Aurelio Quinto annorum XXX veterano Flavia Q lt u gt ie lt t gt a V marito","epitaph","epitaph","urn","Dalmatia","Dalmatia","Pocitelj",NA,"Gospić","mulieres, tria nomina, viri",44.44889,15.44778,1
"419",2322,470324,"EDCS-57000054","HD057006",201,350,"D(is) M(anibus) / M(arco) Attio V/erecundi/ano veter/a(no) qui vixit / ann(os) LV Ca/nia Ursina / con(iugi) incom/parabili p/osu(it)","D(is) M(anibus) / M(arco) Attio V/erecundi/ano veter/a qui vixit / ann(os) LV Ca/nia Ursina / con(iugi) incom/parabili p/osu(it)","Dis Manibus Marco Attio Verecundiano vetera qui vixit annos LV Cania Ursina coniugi incomparabili posuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Podstrana / Pituntium","Pituntium","Podstrana","milites, mulieres, tria nomina, viri",43.4741,16.5681,1
"420",2331,470333,"EDCS-32400312","HD053922",180,230,"L(ucius) Artorius / Castus p(rimus) p(ilus) / leg(ionis) V Ma[c(edonicae)] pr/aefec[t]us leg(ionis) / VI Victric(is)","L(ucius) Artorius / Castus p(rimus) p(ilus) / leg(ionis) V Ma[c(edonicae)] pr/aefec[t]us leg(ionis) / VI victric(is) / [------?","Lucius Artorius Castus primus pilus legionis V Macedonicae praefectus legionis VI victricis",NA,NA,"tabula","Dalmatia","Dalmatia","Podstrana / Pituntium","Pituntium","Podstrana","milites, ordo equester, tria nomina, viri",43.4741,16.5681,1
"421",2375,470379,"EDCS-10000259","HD019714",201,300,"D(is) M(anibus) // et perpetuae se/curitati / Tatoniae Procu/lae ann(orum) XXXIII con(iugi) / pi{t}ent(issimae) M(arcus) Aur(elius) Surus / vet(eranus) leg(ionis) X G(eminae) ex b(ene)f(iciario) et / MM(arci) A<u=O>reli Optatus / et Firminianus ma/tr(i) infelicissim(ae) / et libert(i) Aur(eli) Baosus / et Sumpa et Zipandus / et Quintus et Caro/ni libert(o) |(obito) / hh(eredes) f(aciendum) c(uraverunt)","D(is) M(anibus) / et perpetuae se/curitati // Tatoniae Procu/lae ann(orum) XXXIII con(iugi) / pi{t}ent(issimae) M(arcus) Aur(elius) Surus / vet(eranus) leg(ionis) X g(eminae) ex b(ene)f(iciario) et / MM(arci) Aur&lt;e=I&gt;li(i) Optatus / et Firminianus ma/tr(i) infelicissim(ae) / et libert(i) Aur(elii) Baosus / et Sumpa et Zipandus / et Quintus et Caro/ni libert(o) |(obito) / hh(eredes) f(aciendum) c(uraverunt) ","Dis Manibus et perpetuae securitati Tatoniae Proculae annorum XXXIII coniugi pitentissimae Marcus Aurelius Surus veteranus legionis X geminae ex beneficiario et MMarci Aur lt e gt lii Optatus et Firminianus matri infelicissimae et liberti Aurelii Baosus et Sumpa et Zipandus et Quintus et Caroni liberto obito hheredes faciendum curaverunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Prijedor",NA,"Prijedor","liberti/libertae, milites, mulieres, tria nomina, viri",44.9778475,16.708363,1
"422",2385,470389,"EDCS-10100509","HD033765",201,300,"I(ovi) Ful(guratori) s(acrum) / T(itus) Aurel(ius) / Marcus / vet(eranus) cum / [su]is l(ibens) p(osuit)","I(ovi) Ful(guratori) s(acrum) / T(itus) Aurel(ius) / Marcus / vet(eranus) cum / [su]is l(ibens) p(osuit)","Iovi Fulguratori sacrum Titus Aurelius Marcus veteranus cum suis libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Prilipac","Municipium Malvesiatium","Požega","milites, tria nomina, viri",43.9667,19.5333,1
"423",2415,470419,"EDCS-10101964","HD004919",1,100,"Liccaeus Vei f(ilius) / |(centurio) de liburna / Lucusta / testamento / fieri iussit arbit(ratu) / Dabali Triti / heredis / a(mico) mer(enti) an(norum) XXX / loc(o) publ(ice) dat(o)","Liccaeus Vei f(ilius) / |(centurio) de liburna / Lucusta / testamento / fieri iussit arbit(ratu) / Dabali Triti / heredis / a(mico) mer(enti) an(norum) XXX / loc(o) publ(ice) dat(o)","Liccaeus Vei filius centurio de liburna Lucusta testamento fieri iussit arbitratu Dabali Triti heredis amico merenti annorum XXX loco publice dato","epitaph","epitaph","stele","Dalmatia","Dalmatia","Punta Kriza","Apsorus","Mali Lošinj","milites, nomen singulare, viri",44.693,14.3919,1
"424",2417,470421,"EDCS-28400368","HD057995",1,150,"Iovi / Optimo / Maximo / Sex(tus) Quinctilius / Q(uinti) f(ilius) Seneca veter(anus) / coh(ortis) IIII pr(aetoriae) / v(otum) s(olvit) l(ibens) m(erito)","Iovi / Optimo / Maximo / Sex(tus) Quinctilius / Q(uinti) f(ilius) Seneca veter(anus) / coh(ortis) IIII pr(aetoriae) / v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Sextus Quinctilius Quinti filius Seneca veteranus cohortis IIII praetoriae votum solvit libens merito","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Rab, Otok / Arba","Arba","Rab","milites, tria nomina, viri",44.7565,14.7596,1
"425",2430,470434,"EDCS-30900100","HD058005",51,150,"L(ucio) Baebio / Opiavi f(ilio) / Ser(gia) Oplo / Malavico / aedili / decurioni / IIviro / ann(orum) LX / et Seiae / Opli f(iliae) / Tertullae / uxori eius / ann(orum) LV / t(estamento) f(ieri) i(ussit)","L(ucio) Baebio / Opiavi f(ilio) / Ser(gia) Oplo / Malavico / aedili / decurioni / IIviro / ann(orum) LX / et Seiae / Opli f(iliae) / Tertullae / uxori eius / ann(orum) LV / t(estamento) f(ieri) i(ussit)","Lucio Baebio Opiavi filio Sergia Oplo Malavico aedili decurioni II viro annorum LX et Seiae Opli filiae Tertullae uxori eius annorum LV testamento fieri iussit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Rab, Otok / Arba","Arba","Rab","mulieres, nomen singulare, ordo decurionum, tria nomina, viri",44.7565,14.7596,1
"426",2435,470439,"EDCS-10101959","HD035313",1,300,"] mil(iti) / [leg(ionis) X] G(eminae) P(iae) F(idelis) / [3 le]g(ionis) eiusd(em) / [3 vete]rano / [","------] / [---]mil(iti) / [leg(ionis) X] g(eminae) p(iae) f(idelis) / [--- le]g(ionis) eiusd(em) / [--- vete]rano / [------","militi legionis X geminae piae fidelis legionis eiusdem veterano",NA,NA,"tabula","Dalmatia","Dalmatia","Rab, Otok / Arba","Arba","Rab","milites, viri",44.7565,14.7596,1
"427",2496,470501,"EDCS-30800073","HD023076",131,171,"L(ibero) B(accho) / P(ublius) Ael(ius) Cleme(ns) / [3] veter(anus) / [3]e ae / [3]t[3]sos[3] / [3]e / [3]b v(otum) s(olvit) // I(ovi) O(ptimo) M(aximo) / P(ublius) Ael(ius) Clemen[s] / l[3]pos / [3]v[3] / S() P() TAE() LV() E() / v(otum) s(olvit) l(ibens) m(erito)","L(ibero) B(accho) / P(ublius) Ael(ius) Cleme(ns) / [---] veter(anus) / [---]E AE/[---]T[--]SOS[---]/[---]E/[---] b(ene?) v(otum) s(olvit) // I(ovi) O(ptimo) M(aximo) / P(ublius) Ael(ius) Clemen[s] / l(ibens?) [---] pos(uit?) / [--]V[---] / s(ua?) p(ecunia?) TAE LV E / v(otum) s(olvit) l(ibens) m(erito)","Libero Baccho Publius Aelius Clemens veteranus E AE T SOS E bene votum solvit Iovi Optimo Maximo Publius Aelius Clemens libens posuit V sua pecunia TAE LV E votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Rogatica / Ris[]","Ris---","Rogatica","milites, tria nomina, viri",43.7977,18.9996,1
"428",2501,470506,"EDCS-09300472","HD012315",171,300,"Invicto Mit(h)r(ae) / P(ublius) Ael(ius) Clemens / iunior / IIvir et q(uin)q(uennalis) / e<ts=ST>i(?) vet(eranus) / v(otum) s(olvit) l(ibens) m(erito)","Invicto Mit(h)r(ae) / P(ublius) Ael(ius) Clemens / Iunior / IIvir et q(uin)q(uennalis) / [-]CTI(?) vet(eranus) / v(otum) s(olvit) l(ibens) m(erito)","Invicto Mithrae Publius Aelius Clemens Iunior II vir et quinquennalis CTI veteranus votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Rogatica / Ris[]","Ris---","Rogatica","milites, ordo decurionum, tria nomina, viri",43.7977,18.9996,1
"429",2502,470507,"EDCS-30301392","HD061586",9,42,"M(arcus) Fraxsanius Sex(ti) f(ilius) / Pol(lia) domo Regio Lepido / veteranus leg(ionis) XI eques / annorum XLIIII stipendiorum XXV donatus / phaleris torquibus / armillis h(ic) s(itus) e(st) / Primu(s) l(ibertus) pro meritis","M(arcus) Fraxsanius(!) Sex(ti) f(ilius) / Pol(lia) domo Regio Lepido / veteranus leg(ionis) XI eques / annorum XLIIII stipendiorum XXV donatus / phaleris torquibus / armillis h(ic) s(itus) e(st) / Primu(s) l(ibertus) pro meritis","Marcus Fraxsanius Sexti filius Pollia domo Regio Lepido veteranus legionis XI eques annorum XLIIII stipendiorum XXV donatus phaleris torquibus armillis hic situs est Primus libertus pro meritis","epitaph","epitaph","cliff","Dalmatia","Dalmatia","Roski slap",NA,"Skradin - Kistanje, zwischen","liberti/libertae, milites, nomen singulare, viri",43.8227,15.9208,1
"430",2507,470512,"EDCS-27500001","HD053680",171,300,"[3]S / Fort(unae) R[educi] / T(itus) Fl(avius) Sab[inus] / b(ene)[f(iciarius)] co(n)s(ularis) l[eg(ionis)] / <I=T>tal(icae) / v(otum) s(olvit) l(ibens) m(erito)","[---]S / Fort(unae) R[educi] / T(itus) Fl(avius) Sab[inus] / b(ene)[f(iciarius)] co(n)s(ularis) l[eg(ionis)] / [I] Ital(icae) / v(otum) s(olvit) l(ibens) m(erito)","S Fortunae Reduci Titus Flavius Sabinus beneficiarius consularis legionis I Italicae votum solvit libens merito","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Runovici / Runovic / Novae","Novae","Runovići","milites, tria nomina, viri",43.4057,17.1968,1
"431",2508,470513,"EDCS-27500002","HD053684",151,300,"I(ovi) O(ptimo) M(aximo) sa[cr(um)] / C(aius) Atilius Gen[3] / mil(es) leg(ionis) XIII / [Ge]m(inae) leg(ionis) I Ad(iutricis) / [3] b(eneficiarius) co(n)s(ularis) / [v(otum)] s(olvit) l(ibens) m(erito)","I(ovi) O(ptimo) M(aximo) s[acr(um)] / [C(aius) A]tilius Ge[n--] / [m]il(es) leg(ionis) XII[I] / [ge]m(inae) leg(ionis) I ad(iutricis) / b(eneficiarius) co(n)s(ularis) / [v(otum)] s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo sacrum Caius Atilius Gen miles legionis XIII geminae legionis I adiutricis beneficiarius consularis votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Runovici / Runovic / Novae","Novae","Runovići","milites, tria nomina, viri",43.4057,17.1968,1
"432",2510,470515,"EDCS-27500004","HD053686",194,194,"I(ovi) O(ptimo) M(aximo) / [et] G(enio) m(unicipii) N(ovensium) / [3] Caelius / [S]aturninus / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) I Ad(iutricis) P(iae) F(idelis) / [I]m[p(eratore) L(ucio)] Septimio Severo / Aug(usto) bis co(n)s(ule)","I(ovi) O(ptimo) M(aximo) / [et] G(enio) m(unicipii) N(ovensium) / [-] Caelius / [S]aturninus / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) I ad(iutricis) p(iae) f(idelis) / [I]m[p(eratore) L(ucio)] Septimio Severo / Aug(usto) bis [co(n)s(ule)]","Iovi Optimo Maximo et Genio municipii Novensium Caelius Saturninus beneficiarius consularis legionis I adiutricis piae fidelis Imperatore Lucio Septimio Severo Augusto bis consule","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Runovici / Runovic / Novae","Muccurum","Makarska, bei","milites, tria nomina, viri",43.2969,17.0178,1
"433",2511,470516,"EDCS-27500005","HD053687",171,250,"I(ovi) O(ptimo) M(aximo) / et G(enio) m(unicipii) N(ovensium) / G(aius!) Vib(ius) Pom(ptina) I[a]/nu[a]rius / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) / I Ad(iutricis) v(otum) s(olvit) l(ibens) m(erito) // IIviris q(uin)q(uennalibus) Aurr(elis) / Maximo et Anneo","I(ovi) O(ptimo) M(aximo) / et G(enio) m(unicipii) N(ovensium) / G(aius) Vib(ius) Pom(ptina) I[a]/nu[a]rius / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) / I adi(utricis) v(otum) s(olvit) l(ibens) m(erito) // IIviris q(uin)q(uennalibus) Aurr(eliis) / Maximo et Anneo","Iovi Optimo Maximo et Genio municipii Novensium Gaius Vibius Pomptina Ianuarius beneficiarius consularis legionis I adiutricis votum solvit libens merito II viris quinquennalibus Aurreliis Maximo et Anneo","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Runovici / Runovic / Novae","Novae","Runovići","milites, ordo decurionum, tria nomina, viri",43.4057,17.1968,1
"434",2512,470517,"EDCS-27500006","HD053689",239,239,"Silvano / Aug(usto) sac(rum) / Acutianus / b(ene)f(iciarius) co(n)s(ularis) leg(ionis) XIIII / Gem(inae) Gordian(ae) / d(omino) n(ostro) Gordiano Aug(usto) / et Avio[l]a co(n)s(ulibus) l(ibens?) a(nimo?)","Silvano / Aug(usto) sac(rum) / Acutianus / &lt;b=R&gt;(ene)f(iciarius) co(n)s(ularis) leg(ionis) XIIII / gem(inae) Gordian(ae) / d(omino) n(ostro) Gordiano Aug(usto) / et Aviola co(n)s(ulibus) l(ibens)(?) a(nimo)(?) ","Silvano Augusto sacrum Acutianus lt b gt eneficiarius consularis legionis XIIII geminae Gordianae domino nostro Gordiano Augusto et Aviola consulibus libens animo","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Runovici / Runovic / Novae","Novae","Runovići","milites, nomen singulare, viri",43.4057,17.1968,1
