"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"496",1339,469308,"EDCS-30301477","HD035650",1,150,"Iovi O(ptimo) M(aximo) / [3]ter L(uci) l(ibertus) Seve[rus] / v(otum) s(olvit) l(ibens) m(erito)","Iovi O(ptimo) M(aximo) / [---]ter(?) L(uci) l(ibertus) Seve[rus] / v(otum) s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo ter Luci libertus Severus votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Karin Gornji / Corinium","Corinium","Benkovac","liberti/libertae, tria nomina, viri",44.1075,15.6256,1
"497",1340,469309,"EDCS-30301478","HD060034",1,150,"Latra[e] / Q(uintus) Calpurnius Sex(ti) f(ilius) Ser(gia) F[3] / [v(otum) s(olvit)] l(ibens) [m(erito)]","Latra[e ---] / Q(uintus) Calpurnius Sex(ti) f(ilius) Ser(gia) F[---] / [v(otum)](?) l(ibens?) m(erito?) [p(osuit)](?)","Latrae Quintus Calpurnius Sexti filius Sergia F votum libens merito posuit","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Karin Gornji / Corinium","Corinium","Benkovac","tria nomina, viri",44.1075,15.6256,1
"498",1347,469317,"EDCS-30301484","HD060043",1,150,"]sius e[t] / [3] Maxima / [mat]ri(?) suae / [3] f(aciendum) c(uraverunt)","------] / [---]sius e&lt;t=I&gt; / [---] Maxima / [mat]ri(?) suae / [---](?) f(aciendum) c(uraverunt) ","sius e lt t gt Maxima matri suae faciendum curaverunt","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Karin Gornji / Corinium","Corinium","Benkovac","mulieres",44.1075,15.6256,1
"499",1351,469321,"EDCS-30200439","HD035655",1,150,"] / Oppia / C(ai) f(ilia) / [A]equina(?) / v(otum) s(olvit) l(ibens) m(erito)","Oppia / C(ai) f(ilia) / [A?]equina / v(otum) s(olvit) l(ibens) m(erito)","Oppia Cai filia Aequina votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Karin Gornji / Corinium","Corinium","Novigrad","mulieres, tria nomina",44.1075,15.6256,1
"500",1354,469324,"EDCS-10101884","HD030510",1,150,"Libero Patr(i) / Q(uintus) Ostilius / [Ba]rcinus v(otum) f(ecit)","Libero Patr(i) / Q(uintus) (H)ostilius / [Ba]rcinus v(oto) f(ecit)","Libero Patri Quintus Hostilius Barcinus voto fecit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Karin Gornji / Corinium","Corinium","Benkovac","tria nomina, viri",44.1075,15.6256,1
"501",1358,469328,"EDCS-10101888","HD035653",1,150,"]area v(iva) f(ecit) / [3]iae Terti/[3 et Cal]purnio","------] / [---]area v(iva) f(ecit) / [---]iae Terti / [--- Cal]purnio / [------","area viva fecit iae Terti Calpurnio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Karin Gornji / Corinium","Corinium","Benkovac","mulieres, viri",44.1075,15.6256,1
"502",1360,469330,"EDCS-30400583","HD061293",1,150,"L(ucio) Sestio L(uci) f(ilio) Ser(gia) / Silvestri / decur(ioni) annor(um) XXIII / L(ucius) Sestius T(iti) f(ilius) Ser(gia) Clemens / pater t(estamento) p(oni) i(ussit)","L(ucio) Sestio L(uci) f(ilio) Ser(gia) / Silvestri / decur(ioni) annor(um) XXIII / L(ucius) Sestius T(iti) f(ilius) Ser(gia) Clemens / pater t(estamento) p(oni) i(ussit)","Lucio Sestio Luci filio Sergia Silvestri decurioni annorum XXIII Lucius Sestius Titi filius Sergia Clemens pater testamento poni iussit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Karlobag",NA,"Karlobag","ordo decurionum, tria nomina, viri",44.5277802,15.0728046,1
"503",1382,469354,"EDCS-31400643","HD058907",1,150,"C(aius) Manlius / C(ai) l(ibertus) / {H}Onesimus / ann(orum) L / h(ic) s(itus) e(st)","C(aius) Manlius / C(ai) l(ibertus) / Honesimus / ann(orum) L / h(ic) s(itus) e(st)","Caius Manlius Cai libertus Honesimus annorum L hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Kiseljak",NA,"Kiseljak","liberti/libertae, tria nomina, viri",43.9438172,18.0782775,1
"504",1385,469357,"EDCS-30301402","HD061479",1,150,"C(aius) Atilius / Macedo / v(otum) s(olvit)","C(aius) Atilius / Macedo / v(otum) s(olvit)","Caius Atilius Macedo votum solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Kistanje / Burnum",NA,"Kistanje - Lišane Ostrovičke, zwischen","tria nomina, viri",43.9814264,15.9653321,1
"505",1388,469360,"EDCS-27400604","HD053368",1,150,"]P() Cresce(n)s [3] / [3]ETRAST[3] / [3] liber[t 3] / [3]SII[","------]/p(---) Cresce(n)s [---] / [---]ETRAST[---] / [---] LIBER[---] / [---]SII[---] / [------?","p Crescens ETRAST LIBER SII",NA,NA,NA,"Dalmatia","Dalmatia","Klek","Narona","Slivno","liberti/libertae, viri",43.0801,17.625,1
"506",1430,469408,"EDCS-30600031","HD061544",1,150,"Sex(ti) Saeni[3] / l(iberti) Hermero[ti] / ann(orum) LXX Saen[ia] / Campana mar[ito] / suo pos(uit) et [sibi] / h(ic) s(itus) [e(st)]","Sex(to) Saeni[o Sex(ti)] / l(iberto) Hermero[ti] / ann(orum) LXX Saen[ia] / Campana mar[ito] / suo pos(uit) et [sibi] / h(ic) s(itus) [e(st)]","Sexto Saenio Sexti liberto Hermeroti annorum LXX Saenia Campana marito suo posuit et sibi hic situs est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin","liberti/libertae, mulieres, tria nomina, viri",44.0408,16.1994,1
"507",1449,469427,"EDCS-30301422","HD061485",1,150,"]CII / [3]III h(oc?) f(aciendum?) c(uravit?)","------] / [---]CII / [---]III h(eres) f(aciendum) c(uravit)","CII III heres faciendum curavit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei",NA,44.0408,16.1994,1
"508",1454,469432,"EDCS-30301427","HD061501",1,150,"]FA[3] / [3 an]n(orum) XXXV [3] / [3]F T() M() [","------] / [---F]A[---] / [--- a]n(no---) XXXV[---] / [---] f(ieri?) t(estamento?) i(ussit?) h(eres?) [f(aciendum)? c(uravit)?]","FA anno XXXV fieri testamento iussit heres faciendum curavit","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Knin / Burnum","Ninia","Knin, bei",NA,44.0408,16.1994,1
"509",1522,469500,"EDCS-41600127","HD064375",1,150,"V() / T() et V() O() et / A() P() f(ilius?) sibi et / s(uis) v(ivi) f(ecerunt)","V[---]T[---] et V[---]O[---] et / A[---]P[---] f(ilius?) sibi et / s(uis) v(ivi) f(ecerunt)","V T et V O et A P filius sibi et suis vivi fecerunt","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Koplik / Cinna",NA,"Malësi e Madhe",NA,42.2112922,19.437214,1
"510",1550,469530,"EDCS-27400551","HD053186",1,150,"C(aio) Clodio C(ai) f(ilio) Serg(ia) Vitellino IIvir(o) / i(ure) d(icundo) iudic(i) ex V dec(uriis) equo publ(ico) [h]uic / defunct(o) ordo decur(ionum) locum sepu/lturae i<m=N>[pensam funeris decrevit]","C(aio) Clodio C(ai) f(ilio) Serg(ia) Vitellino IIvir(o) / i(ure) d(icundo) iudic(i) ex V dec(uriis) equo publ(ico) [h]uic / defunct(o) ordo decur(ionum) locum sepu/lturae in[pensam funeris --- decrevit]","Caio Clodio Cai filio Sergia Vitellino II viro iure dicundo iudici ex V decuriis equo publico huic defuncto ordo decurionum locum sepulturae inpensam funeris decrevit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Kotor / Acruvium","Acruvium","Kotor, bei","ordo decurionum, ordo equester, tria nomina, viri",42.4438,18.689,1
"511",1555,469535,"EDCS-27400556","HD053191",1,150,"Q(uintus) Valerius L(uci) f(ilius) Quadratus / ann(orum) LX h(ic) s(itus) e(st)","Q(uintus) Valerius L(uci) f(ilius) Quadratus / ann(orum) LX h(ic) s(itus) e(st)","Quintus Valerius Luci filius Quadratus annorum LX hic situs est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Kotor / Acruvium","Acruvium","Kotor","tria nomina, viri",42.4438,18.689,1
"512",1559,469539,"EDCS-57200186","HD062037",1,150,"] L(ucius) Paconius [F]ronto [","------](?) L(ucius) Paconius [F]ronto [------?","Lucius Paconius Fronto",NA,NA,NA,"Dalmatia","Dalmatia","Kotor / Acruvium","Risinium","Kotor","tria nomina, viri",42.5098,18.6969,1
"513",1577,469558,"EDCS-28400382","HD057984",1,150,"P(ublius) Pitius P(ubli) f(ilius) Marullus / decurion(um) decr(eto) / publice elatus sepultusq(ue) est","P(ublius) Pitius P(ubli) f(ilius) Marullus / decurion(um) decr(eto) / publice elatus sepultusq(ue) est","Publius Pitius Publi filius Marullus decurionum decreto publice elatus sepultus que est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Krk, Otok / Curictae","Curicum","Krk","tria nomina, viri",44.9742,14.7407,1
"514",1581,469563,"EDCS-28400387","HD034597",1,150,"Q(uinto) Kapio / Maximo // Kapiae / [6] // Kapiae / Maximae // Kapiae / Postumae // [3] et","Q(uinto) Kapio / Maximo // Kapiae / [------] // Kapiae / Maximae // Kapiae / Postumae // [---] et / [------","Quinto Kapio Maximo Kapiae Kapiae Maximae Kapiae Postumae et","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Krk, Otok / Curictae","Curicum","Baška","mulieres, tria nomina, viri",44.9742,14.7407,1
"515",1582,469564,"EDCS-28400388","HD057961",1,150,"] / [T]uri f(ilio?) [3] / [3]fi sibi et [3] / [3] Volsoni vir[3] / [3]is f(ilio?) Turo patri / [V]olsonis f(ilio) Fatae / [m]atri / [fili]us faciundum / [cura]vit","------] / [--- Tu]ri f(ili-) / [---] sibi et / [---] Volsoni vir(o) // [---]is f(ilio) Turo patri / [--- V]olsonis f(iliae) Fatae / [m]atri / [---]us faciundum / [cura]vit","Turi fili sibi et Volsoni viro is filio Turo patri Volsonis filiae Fatae matri us faciundum curavit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Krk, Otok / Curictae","Curicum","Baška","mulieres, nomen singulare, viri",44.9742,14.7407,1
"516",1589,469571,"EDCS-10000953","HD034598",1,150,"]cus Cleni f(ilius) / [3]us Cleni f(ilius) / [pro mem]ori[a] / [3] fac(iundum) cura(verunt)","[---]cus Cleni f(ilius) / [---]us Cleni f(ilius) / [pro mem]ori[a] / [---] fac(iundum) cura(verunt)","cus Cleni filius us Cleni filius pro memoria faciundum curaverunt","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Krk, Otok / Curictae","Curicum","Baška","nomen singulare, viri",44.9742,14.7407,1
"517",1611,469593,"EDCS-28400302","HD061823",1,150,"Libero Pa(tri) / Aug(usto) sac(rum) / L(ucius) Volumn/ius Pudens / v(otum) s(olvit) l(ibens) m(erito) d(edicavit?)","Libero Pa(tri) / Aug(usto) sac(rum) / L(ucius) Volumn/ius Pudens / v(otum) s(olvit) l(ibens) m(erito) / fecit D(---)","Libero Patri Augusto sacrum Lucius Volumnius Pudens votum solvit libens merito fecit D","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","tria nomina, viri",45.0949,14.1232,1
"518",1623,469605,"EDCS-28400314","HD061813",1,150,"Vesclevesi / Petronio / Triti f(ilio) is in / provincia d(e)/f(unctus) e(st) iturus","Vesclevesi / Petronio / Triti f(ilio) is in / provincia d(e)/f(unctus) e(st) iturus","Vesclevesi Petronio Triti filio is in provincia defunctus est iturus","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","nomen singulare, tria nomina, viri",45.0949,14.1232,1
"519",1628,469610,"EDCS-28400319","HD061827",1,150,"[Di]s M(anibus) / [Vol]umniae L(uci) f(iliae) / [P]roculae / [miseri] parentes qui in spem / [t]ollunt filias / [si spes] decepit cum viderunt / mortuas","[Di]s Manibus / [Vol]umniae L(uci) f(iliae) / [P]roculae / [miseri] parentes qui in spem / [t]ollunt filias / [si spes] decepit cum viderunt / mortuas","Dis Manibus Volumniae Luci filiae Proculae miseri parentes qui in spem tollunt filias si spes decepit cum viderunt mortuas","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","mulieres, tria nomina",45.0949,14.1232,1
"520",1631,469613,"EDCS-30400618","HD061805",1,150,"L(ucius) Granius / Voltimes(is) f(ilius) / Rufus Iutossicae v(otum) / s(olvit) l(ibens) m(erito)","L(ucius) Granius / Voltimes(is) f(ilius) / Rufus Iutossicae v(otum) / s(olvit) l(ibens) m(erito)","Lucius Granius Voltimesis filius Rufus Iutossicae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","nomen singulare, tria nomina, viri",45.0949,14.1232,1
"521",1632,469614,"EDCS-30400619","HD061804",1,150,"Geminus / Boninus / Hostiducis / Sentonae / v(otum) s(olvit) l(ibens) m(erito)","Geminus / Boninus / Hostiducis / Sentonae / v(otum) s(olvit) l(ibens) m(erito)","Geminus Boninus Hostiducis Sentonae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin, bei","nomen singulare, tria nomina, viri",45.0949,14.1232,1
"522",1636,469618,"EDCS-30400623","HD061800",1,150,"Sexto / Clitici / mater p(osuit?) / [","Sexto / Clitici / mater p(osuit) / [------?","Sexto Clitici mater posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","mulieres, praenomen et nomen, viri",45.0949,14.1232,1
"523",1641,469623,"EDCS-10101926","HD035272",1,150,"Acaica Hoia / pro Benigna / et Iadestin(o) v(otum) s(olvit)","Acaica Hoia / pro Benigna / et Iadestin(o) v(otum) s(olvit)","Acaica Hoia pro Benigna et Iadestino votum solvit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","mulieres, nomen singulare, tria nomina",45.0949,14.1232,1
"524",1642,469624,"EDCS-10101927","HD035273",1,150,"]/[n]ama / Sex(ti) f(ilia) / Matto / v(otum) s(olvit) l(ibens) m(erito)","------]/[n]ama / Sex(ti) f(ilia) / Matto / v(otum) s(olvit) l(ibens) m(erito)","nama Sexti filia Matto votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Labin / Alvona","Albona","Labin","mulieres, tria nomina",45.0949,14.1232,1
"525",1656,469638,"EDCS-30301388","HD061581",1,150,"[Dian]ae(?) Aug(ustae) / [3]ia Apli f(ilia) / [3]unda pro se / [et s]uis voto sus/[cept]o port(icum) fec(it)","[---]ae Aug(ustae) / [---]ia Apli f(ilia) / [---]unda pro se / [et s]uis voto sus/[cept]o port(icum) fec(it)","ae Augustae ia Apli filia unda pro se et suis voto suscepto porticum fecit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Lastve, Bribir","Varvaria","Skradin","mulieres, tria nomina",43.8892,15.9051,1
"526",1691,469673,"EDCS-28300088","HD061885",1,150,"]/S() Batun[3] / [3]mi et me/is","S(---) Batun(!) / mi(hi) et me/is","S Batun mihi et meis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Listani / Lastani","Pelva","Livno",NA,43.871,16.7779,1
"527",1711,469693,"EDCS-10000266","HD033151",1,150,"Privo Masiopiae / Platori filio fecit","Prevo Masio Pla(toris) f(ilia) / Platori filio f&lt;e=I&gt;cit ","Prevo Masio Platoris filia Platori filio f lt e gt cit","epitaph","epitaph","urn","Dalmatia","Dalmatia","Livno / Bariduum / Delminium",NA,"Livno","mulieres, tria nomina, viri",43.8259136,17.0042416,1
"528",1731,469714,"EDCS-30600568","HD058363",1,150,"Primus Titi / f(ilius) tubicen do(mo) / Caturix mil(es) / coh(ortis) III Alp(inorum) / an(norum) XLIIX st/ip(endiorum) XXIII h(ic) s(itus) e(st) / t(estamento) f(ieri) i(ussit) L(ucius?) optio / et Tullius ve/ter(anus) h(eredes) p(osuerunt)","Primus Tit{t}i / f(ilius) tubicen do(mo) / Caturix mil(es) / coh(ortis) III Alp(inorum) / an(norum) XLIIX st/ip(endiorum) XXIII h(ic) s(itus) e(st) / t(estamento) f(ieri) i(ussit) L(ucius) optio / et Tullius ve/ter(anus) h(eredes) p(osuerunt)","Primus Titti filius tubicen domo Caturix miles cohortis III Alpinorum annorum XLIIX stipendiorum XXIII hic situs est testamento fieri iussit Lucius optio et Tullius veteranus heredes posuerunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste",NA,"Ljubuški","milites, nomen singulare, viri",43.1904758,17.540558,1
"529",1733,469716,"EDCS-30600570","HD058395",1,150,"Mopsus / Sex(ti) Vari ser(vus) / annor(um) XIIX / hic situs / [","Mopsus / Sex(ti) Vari ser(vus) / annor(um) XIIX / hic situs / [------","Mopsus Sexti Vari servus annorum XIIX hic situs","epitaph","epitaph","stele","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški, bei","nomen singulare, praenomen et nomen, servi/servae, viri",43.1818,17.5271,1
"530",1739,469722,"EDCS-31400248","HD058361",1,150,"[L(ucius) V]alerius L(uci) l(ibertus) / Castor an(norum) XX / M(arcus) Valerius M(arci) l(ibertus) / Priscus an(norum) XII","[-] Valerius L(uci) l(ibertus) / Castor an(norum) XX / M(arcus) Valerius M(arci) l(ibertus) / Priscus an(norum) XII","Valerius Luci libertus Castor annorum XX Marcus Valerius Marci libertus Priscus annorum XII","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","Bigeste","Ljubuški","liberti/libertae, tria nomina, viri",43.1818,17.5271,1
"531",1776,469759,"EDCS-31400580","HD057953",1,150,"] M(arcus) Atilius Ruf[3] / [3] Palpelliae [3] / [3] Maximae [3] / [3] uxori v(ivus) f(ecit)","M(arcus) Atil&lt;i=L&gt;us Ruf[us] / Palpelliae / Maximae / uxori v(ivus) f(ecit) ","Marcus Atil lt i gt us Rufus Palpelliae Maximae uxori vivus fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Mali Losinj / Apsorus","Apsorus","Mali Lošinj","mulieres, tria nomina, viri",44.693,14.3919,1
"532",1778,469761,"EDCS-31400582","HD057955",1,150,"L(ucio) Licinio / Veloci / Creper[eiae(?)] / Tullae","L(ucio) Licinio / Veloci / C(---) P(ubli)(?) f(iliae)(?) Ter/tullae","Lucio Licinio Veloci C Publi filiae Tertullae",NA,NA,NA,"Dalmatia","Dalmatia","Mali Losinj / Apsorus","Apsorus","Mali Lošinj","mulieres, tria nomina, viri",44.693,14.3919,1
"533",1779,469762,"EDCS-31400583","HD057956",1,150,"C(aius) Ortorius / Preconinus / munus / dedic(at) et / Saturinae","C(aius) Ortorius / Pr(a)econinus / munus / dedic(at) et / Saturinae","Caius Ortorius Praeconinus munus dedicat et Saturinae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Mali Losinj / Apsorus","Apsorus","Mali Lošinj","mulieres, nomen singulare, tria nomina, viri",44.693,14.3919,1
"534",1784,469767,"EDCS-31400590","HD057960",1,150,"] Atilius Puden/[s 3]ciliae Sex(ti) f(iliae) / [Qua]rtae(?) coniugi / [a]nn(orum) XXV / [3]a Sex(ti) f(ilia) Clesta / [At]ilio Maximo f(ilio) / [an]n(orum) XI vivi f(ecerunt)","------](?) / [-] Atilius Puden/[s A]tiliae Sex(ti) f(iliae) / [Qua?]rtae coniugi / [a]nn(orum) XXV / [---]a Sex(ti) f(ilia) Clesta / [- At]ilio Maximo f(ilio) / [an]n(orum) XI vivi f(ecerunt)","Atilius Pudens Atiliae Sexti filiae Quartae coniugi annorum XXV a Sexti filia Clesta Atilio Maximo filio annorum XI vivi fecerunt","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Mali Losinj / Apsorus","Crexa","Cres","mulieres, tria nomina, viri",45.112,14.3542,1
"535",1820,469810,"EDCS-28300175","HD062326",1,150,"Q(uinto) Cestio / Q(uinti) filio / Proculo / an(norum) XXXX / IIviro bis / Cestia Q(uinti) fil(ia) Quinti[3] / [pat]ri pientissi[mo]","Q(uinto) Cestio / Q(uinti) filio / Proculo / an(norum) XXXX / IIviro bis / Cestia Q(uinti) fil(ia) Quinti[na] / [pat]ri pientissi[mo]","Quinto Cestio Quinti filio Proculo annorum XXXX II viro bis Cestia Quinti filia Quintina patri pientissimo","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Medvida / Medvigge / Hadra / Sidrona","Sidrona","Benkovac","mulieres, ordo decurionum, tria nomina, viri",44.1354,15.7481,1
"536",1821,469811,"EDCS-28300176","HD061496",1,150,"Memoria<e=I> / Dentonis / patris / Sex(tus) Thori/us Capilo / f(ecit) sibi et s(uis)","Memoriai(!) / Dentonis / patris / Sex(tus) Thori/us Capito / f(ecit) sibi et s(uis)","Memoriai Dentonis patris Sextus Thorius Capito fecit sibi et suis","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Medvida / Medvigge / Hadra / Sidrona","Sidrona","Benkovac","nomen singulare, tria nomina, viri",44.1354,15.7481,1
"537",1822,469812,"EDCS-30301437","HD061497",1,150,"C(aio) Titio Max(imo?) / an(norum) XXX / Sex(tus) Titius / Celsus pa/ter","C(aio) Titio Max(imo) / an(norum) XXX / Sex(tus) Titius / Celsus pa/ter","Caio Titio Maximo annorum XXX Sextus Titius Celsus pater","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Medvida / Medvigge / Hadra / Sidrona","Sidrona","Benkovac","tria nomina, viri",44.1354,15.7481,1
"538",1854,469845,"EDCS-10000940","HD034595",1,150,"C(aius) Volu[m]nius / C(ai) f(ilius) [3] / mil(es) [3] / ann(orum) [3] / stip(endiorum) [3] / h(ic) s(itus) [e(st)]","C(aius) Volu[m]nius / C(ai) f(ilius) [---] / mil(es) [---] / ann(norum) [---] / stip(endiorum) [---] / h(ic) s(itus) [e(st)]","Caius Volumnius Cai filius miles annnorum stipendiorum hic situs est","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Murter","Colentum, insula","Murter-Kornati","milites, viri",43.8257,15.595,1
"539",1856,469847,"EDCS-57200136","HD052276",1,150,"Latrae A[ug(ustae?)] / libentes Gem[3] / sub Clod(io) Gem[3] / aedile [[[3]]]","Latrae A[ug(ustae)?] / libentes Gel[lii?] / sub Clod(io) Gem[ino?] / aedile [[[fecerunt?]]]","Latrae Augustae libentes Gellii sub Clodio Gemino aedile fecerunt","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","ordo decurionum, tria nomina, viri",44.0721,15.5095,1
"540",1858,469849,"EDCS-28300187","HD058151",1,150,"Pupillor(um?) / Moicorum / liberta / Dumma La/trae v(otum) s(olvit) l(ibens) m(erito)","Pupillor(um) / Moicorum / liberta / Dumma La/trae v(otum) s(olvit) l(ibens) m(erito)","Pupillorum Moicorum liberta Dumma Latrae votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","liberti/libertae, mulieres, nomen singulare, tria nomina, viri",44.0721,15.5095,1
"541",1859,469850,"EDCS-28300188","HD058230",1,150,"C(aius) Iulius / Picusi f(ilius) / Ceunus / Latrae / v(otum) s(olvit) l(ibens) m(erito)","C(aius) Iulius / Picusi f(ilius) / Ceunus / Latrae / v(otum) s(olvit) l(ibens) m(erito)","Caius Iulius Picusi filius Ceunus Latrae votum solvit libens merito","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","nomen singulare, tria nomina, viri",44.0721,15.5095,1
"542",1867,469858,"EDCS-28400119","HD034503",1,150,"M(arco) Fulvio / M(arci) f(ilio) C<l=E>(audia) Ru/fino / aedi(li)","[M(arco)] Fulvio / [-] f(ilio) Cl(audia) Ru/[f]o aedi[li]","Marco Fulvio filio Claudia Rufo aedili","epitaph","epitaph","stele","Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","ordo decurionum, tria nomina, viri",44.0721,15.5095,1
"543",1872,469863,"EDCS-28400124","HD058229",1,150,"Octaviae / C(ai) f(iliae) / Quintiliae / Iulia Q(uinti) f(ilia) / Paula mater / fecit","[Oct]aviae / C(ai) f(iliae) / [Qu]intill{i}ae / [Iuli]a Q(uinti) f(ilia) / [Paul]a mater / [fe]cit","Octaviae Cai filiae Quintilliae Iulia Quinti filia Paula mater fecit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","mulieres, tria nomina",44.0721,15.5095,1
"544",1873,469864,"EDCS-28400125","HD058242",1,150,"[3]a C(ai) f(ilia) Maxima T(iti) Iulii / [","[---]a C(ai) f(ilia) Maxima T(iti) Iulii [---] / [------","a Cai filia Maxima Titi Iulii",NA,NA,NA,"Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","mulieres, tria nomina, viri",44.0721,15.5095,1
"545",1874,469865,"EDCS-28400126","HD058154",1,150,"Max(imo) / Octav/io M(arci) f(ilio) / Fronto/ni","Max(imo) / Octav/io M(arci) f(ilio) / Fronto/ni","Maximo Octavio Marci filio Frontoni","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","tria nomina, viri",44.0721,15.5095,1
"546",1875,469866,"EDCS-28400127","HD058243",1,150,"Opiniae M(arci) f(iliae) Neptil<l=I>ae / annor(um) XIIII virg(ini) desp(eratae) / prope diem nuptiar(um) def(unctae) / M(arcus) Op[i]n[i]us Rufus et / Gellia Neptil<l=I>a parentes","Opiniae M(arci) f(iliae) Neptillae / annor(um) XIIII virg(ini) desp(eratae) / prope diem nuptiar(um) def(unctae) / M(arcus) Op[i]n[i]us Rufus et / Gellia Neptilla parentes","Opiniae Marci filiae Neptillae annorum XIIII virgini desperatae prope diem nuptiarum defunctae Marcus Opinius Rufus et Gellia Neptilla parentes","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","mulieres, tria nomina, viri",44.0721,15.5095,1
"547",1877,469868,"EDCS-28400129","HD058246",1,150,"Sentia C(ai) f(ilia) Prima v(iva) f(ecit) sibi et / C(aio) Tario C(ai) f(ilio) Sextioni viro / Laecaniae C(ai) f(iliae) Maxumae(!) matri / M(arco) Tario C(ai) f(ilio) Clementi filio / <P=I>(ublio) Tario C(ai) f(ilio) Rufo et L(ucio) Tario C(ai) f(ilio) Celso f(ilio)","Sentia C(ai) f(ilia) Prima v(iva) f(ecit) sibi et / C(aio) Tario C(ai) f(ilio) Sextioni viro / Laecaniae C(ai) f(iliae) Maxumae matri / M(arco) Tario C(ai) f(ilio) Clementi filio / P(ublio)(?) Tario C(ai) f(ilio) Rufo et L(ucio) Tario C(ai) f(ilio) Celso f(ilio)","Sentia Cai filia Prima viva fecit sibi et Caio Tario Cai filio Sextioni viro Laecaniae Cai filiae Maxumae matri Marco Tario Cai filio Clementi filio Publio Tario Cai filio Rufo et Lucio Tario Cai filio Celso filio","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Nadin / Nedinum","Nedinum","Benkovac","mulieres, tria nomina, viri",44.0721,15.5095,1
